weekday	month	year	hour	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered
Wednesday	May	11	22	2	0	1	1	21.32	25	83	0	14	103
Wednesday	May	11	23	2	0	1	1	21.32	25	94	6.0032	10	49
Thursday	May	11	0	2	0	1	1	21.32	25	94	7.0015	6	23
Thursday	May	11	1	2	0	1	1	20.5	24.24	94	0	2	4
Thursday	May	11	2	2	0	1	1	20.5	24.24	94	0	3	12
Thursday	May	11	3	2	0	1	1	19.68	23.485	100	0	1	3
Thursday	May	11	4	2	0	1	1	19.68	23.485	94	0	2	3
Thursday	May	11	5	2	0	1	1	19.68	23.485	94	0	2	24
Thursday	May	11	6	2	0	1	2	20.5	24.24	94	0	17	86
Thursday	May	11	7	2	0	1	2	20.5	24.24	100	0	18	239
Thursday	May	11	8	2	0	1	2	21.32	25	88	0	34	453
Thursday	May	11	9	2	0	1	2	22.14	25.76	88	6.0032	40	176
Thursday	May	11	10	2	0	1	2	22.14	25.76	83	0	35	95
Thursday	May	11	11	2	0	1	3	22.14	25.76	88	11.0014	53	111
Thursday	May	11	12	2	0	1	2	23.78	27.275	78	7.0015	38	130
Thursday	May	11	13	2	0	1	3	23.78	27.275	64	16.9979	44	139
Thursday	May	11	14	2	0	1	3	22.14	25.76	73	12.998	43	137
Thursday	May	11	15	2	0	1	1	22.96	26.515	78	11.0014	63	125
Thursday	May	11	16	2	0	1	1	23.78	27.275	64	12.998	55	247
Thursday	May	11	17	2	0	1	1	22.96	26.515	78	11.0014	60	487
Thursday	May	11	18	2	0	1	1	24.6	31.06	55	11.0014	59	454
Thursday	May	11	19	2	0	1	1	23.78	27.275	60	8.9981	65	345
Thursday	May	11	20	2	0	1	1	22.14	25.76	77	19.0012	46	236
Thursday	May	11	21	2	0	1	1	22.14	25.76	77	19.0012	29	180
Thursday	May	11	22	2	0	1	3	20.5	24.24	82	19.9995	11	68
Thursday	May	11	23	2	0	1	1	19.68	23.485	94	0	9	63
Wednesday	June	11	0	2	0	1	1	28.7	33.335	79	11.0014	9	25
Wednesday	June	11	1	2	0	1	1	28.7	33.335	84	16.9979	8	9
Wednesday	June	11	2	2	0	1	1	28.7	33.335	79	11.0014	0	3
Wednesday	June	11	3	2	0	1	1	27.88	31.82	89	12.998	0	6
Wednesday	June	11	4	2	0	1	2	27.88	31.82	89	15.0013	0	4
Wednesday	June	11	5	2	0	1	2	27.06	29.545	89	6.0032	2	19
Wednesday	June	11	6	2	0	1	2	27.88	31.82	89	6.0032	7	121
Wednesday	June	11	7	2	0	1	2	28.7	33.335	79	11.0014	19	265
Wednesday	June	11	8	2	0	1	2	29.52	34.85	79	12.998	37	417
Wednesday	June	11	9	2	0	1	2	30.34	35.605	74	15.0013	34	173
Wednesday	June	11	10	2	0	1	2	31.16	37.12	75	16.9979	31	84
Wednesday	June	11	11	2	0	1	2	33.62	40.15	59	15.0013	26	86
Wednesday	June	11	12	2	0	1	1	35.26	41.665	53	0	32	137
Wednesday	June	11	13	2	0	1	1	36.9	40.91	37	12.998	29	125
Wednesday	June	11	14	2	0	1	1	36.9	40.91	37	16.9979	40	105
Wednesday	June	11	15	2	0	1	1	36.9	41.665	39	19.9995	25	127
Wednesday	June	11	16	2	0	1	1	35.26	40.15	47	19.9995	39	227
Wednesday	June	11	17	2	0	1	1	35.26	40.15	47	19.9995	52	434
Wednesday	June	11	18	2	0	1	3	33.62	39.395	56	26.0027	31	278
Wednesday	June	11	19	2	0	1	2	30.34	35.605	79	11.0014	16	248
Wednesday	June	11	20	2	0	1	2	30.34	35.605	79	16.9979	23	233
Wednesday	June	11	21	2	0	1	1	30.34	34.85	70	19.0012	29	161
Wednesday	June	11	22	2	0	1	1	30.34	34.85	66	8.9981	14	115
Wednesday	June	11	23	2	0	1	1	30.34	33.335	51	11.0014	10	59
Thursday	June	11	0	2	0	1	1	30.34	32.575	40	23.9994	11	31
Thursday	June	11	1	2	0	1	1	29.52	32.575	38	7.0015	3	12
Thursday	June	11	2	2	0	1	1	28.7	31.82	39	0	0	6
Thursday	June	11	3	2	0	1	1	27.06	31.06	44	7.0015	0	4
Thursday	June	11	4	2	0	1	1	27.06	31.06	41	12.998	0	3
Thursday	June	11	5	2	0	1	1	27.06	31.06	39	15.0013	3	28
Thursday	June	11	6	2	0	1	1	27.06	31.06	39	8.9981	7	106
Thursday	June	11	7	2	0	1	1	28.7	31.82	34	16.9979	19	285
Thursday	June	11	8	2	0	1	1	28.7	31.82	32	19.9995	25	442
Thursday	June	11	9	2	0	1	1	29.52	31.82	26	23.9994	28	197
Thursday	June	11	10	2	0	1	1	29.52	32.575	28	32.9975	33	106
Thursday	June	11	11	2	0	1	1	30.34	32.575	28	26.0027	42	123
Thursday	June	11	12	2	0	1	1	31.16	33.335	25	31.0009	39	193
Thursday	June	11	13	2	0	1	1	32.8	34.09	24	23.9994	35	168
Thursday	June	11	14	2	0	1	1	31.98	33.335	24	22.0028	43	142
Thursday	June	11	15	2	0	1	1	32.8	34.09	21	26.0027	44	144
Thursday	June	11	16	2	0	1	1	32.8	34.09	22	32.9975	63	255
Thursday	June	11	17	2	0	1	1	31.16	32.575	20	35.0008	88	484
Thursday	June	11	18	2	0	1	1	30.34	32.575	22	26.0027	74	451
Thursday	June	11	19	2	0	1	1	29.52	31.82	23	19.9995	58	321
Thursday	June	11	20	2	0	1	1	28.7	31.82	24	12.998	51	286
Thursday	June	11	21	2	0	1	1	27.06	31.06	31	12.998	33	215
Thursday	June	11	22	2	0	1	1	26.24	31.06	33	16.9979	14	141
Thursday	June	11	23	2	0	1	1	25.42	31.06	35	15.0013	23	89
Friday	June	11	0	2	0	1	1	25.42	31.06	38	19.0012	15	53
Friday	June	11	1	2	0	1	1	24.6	31.06	38	23.9994	7	15
Friday	June	11	2	2	0	1	1	22.96	26.515	43	15.0013	0	12
Friday	June	11	3	2	0	1	1	22.14	25.76	49	15.0013	0	5
Friday	June	11	4	2	0	1	1	21.32	25	48	22.0028	1	5
Friday	June	11	5	2	0	1	1	21.32	25	48	23.9994	4	24
Friday	June	11	6	2	0	1	1	22.14	25.76	45	19.9995	8	98
Friday	June	11	7	2	0	1	1	22.14	25.76	45	16.9979	25	252
Friday	June	11	8	2	0	1	2	22.96	26.515	43	22.0028	31	471
Friday	June	11	9	2	0	1	1	23.78	27.275	40	11.0014	36	194
Friday	June	11	10	2	0	1	1	25.42	31.06	33	16.9979	54	107
Friday	June	11	11	2	0	1	1	26.24	31.06	31	22.0028	57	135
Friday	June	11	12	2	0	1	1	27.06	31.06	27	19.0012	51	208
Friday	June	11	13	2	0	1	1	27.88	31.06	26	16.9979	58	190
Friday	June	11	14	2	0	1	1	28.7	31.82	28	19.0012	66	174
Friday	June	11	15	2	0	1	1	28.7	31.82	28	19.0012	56	156
Friday	June	11	16	2	0	1	1	29.52	31.82	26	22.0028	63	286
Friday	June	11	17	2	0	1	1	29.52	31.82	25	19.0012	73	485
Friday	June	11	18	2	0	1	1	28.7	31.82	24	19.9995	76	488
Friday	June	11	19	2	0	1	1	27.88	31.06	26	19.0012	53	338
Friday	June	11	20	2	0	1	1	26.24	31.06	29	11.0014	57	236
Friday	June	11	21	2	0	1	1	26.24	31.06	29	7.0015	51	196
Friday	June	11	22	2	0	1	1	25.42	31.06	35	0	26	145
Friday	June	11	23	2	0	1	1	23.78	27.275	46	7.0015	30	141
Saturday	June	11	0	2	0	0	1	22.96	26.515	52	0	24	69
Saturday	June	11	1	2	0	0	1	22.14	25.76	64	7.0015	14	80
Saturday	June	11	2	2	0	0	1	22.14	25.76	56	12.998	18	41
Saturday	June	11	3	2	0	0	1	21.32	25	59	7.0015	8	10
Saturday	June	11	4	2	0	0	1	21.32	25	59	6.0032	4	11
Saturday	June	11	5	2	0	0	1	20.5	24.24	64	0	3	5
Saturday	June	11	6	2	0	0	1	22.14	25.76	60	0	11	17
Saturday	June	11	7	2	0	0	1	22.96	26.515	56	0	27	60
Saturday	June	11	8	2	0	0	1	24.6	31.06	46	6.0032	29	96
Saturday	June	11	9	2	0	0	1	25.42	31.06	43	8.9981	55	169
Saturday	June	11	10	2	0	0	1	26.24	31.06	38	7.0015	115	202
Saturday	June	11	11	2	0	0	1	27.06	31.06	36	8.9981	120	249
Saturday	June	11	12	2	0	0	1	28.7	31.82	32	11.0014	150	270
Saturday	June	11	13	2	0	0	1	30.34	32.575	28	8.9981	188	268
Saturday	June	11	14	2	0	0	1	30.34	32.575	33	15.0013	193	258
Saturday	June	11	15	2	0	0	2	30.34	32.575	27	27.9993	180	224
Saturday	June	11	16	2	0	0	2	29.52	32.575	30	8.9981	168	272
Saturday	June	11	17	2	0	0	2	29.52	32.575	34	16.9979	142	202
Saturday	June	11	18	2	0	0	2	30.34	32.575	30	11.0014	127	214
Saturday	June	11	19	2	0	0	2	28.7	31.82	39	6.0032	79	206
Saturday	June	11	20	2	0	0	2	28.7	32.575	48	6.0032	90	149
Saturday	June	11	21	2	0	0	2	27.06	31.06	47	7.0015	46	139
Saturday	June	11	22	2	0	0	1	26.24	31.06	57	15.0013	49	141
Saturday	June	11	23	2	0	0	2	26.24	31.06	57	0	29	121
Sunday	June	11	0	2	0	0	1	26.24	31.06	57	6.0032	23	90
Sunday	June	11	1	2	0	0	2	26.24	31.06	61	11.0014	26	70
Sunday	June	11	2	2	0	0	2	26.24	31.06	61	11.0014	16	48
Sunday	June	11	3	2	0	0	2	25.42	30.305	65	11.0014	22	25
Sunday	June	11	4	2	0	0	2	25.42	30.305	65	11.0014	4	8
Sunday	June	11	5	2	0	0	2	25.42	30.305	61	8.9981	1	5
Sunday	June	11	6	2	0	0	2	25.42	30.305	61	7.0015	10	11
Sunday	June	11	7	2	0	0	2	24.6	29.545	73	16.9979	8	19
Sunday	June	11	8	2	0	0	2	24.6	29.545	73	16.9979	24	74
Sunday	June	11	9	2	0	0	2	24.6	28.79	78	12.998	53	111
Sunday	June	11	10	2	0	0	2	25.42	29.545	73	6.0032	83	168
Sunday	June	11	11	2	0	0	2	26.24	30.305	69	7.0015	121	214
Sunday	June	11	12	2	0	0	2	26.24	30.305	69	7.0015	123	212
Sunday	June	11	13	2	0	0	1	27.06	31.06	65	7.0015	154	213
Sunday	June	11	14	2	0	0	1	28.7	32.575	58	11.0014	161	224
Sunday	June	11	15	2	0	0	1	28.7	32.575	54	0	161	256
Sunday	June	11	16	2	0	0	1	29.52	33.335	51	6.0032	138	260
Sunday	June	11	17	2	0	0	1	30.34	33.335	51	0	126	264
Sunday	June	11	18	2	0	0	1	28.7	32.575	58	7.0015	124	239
Sunday	June	11	19	2	0	0	1	27.88	31.82	65	11.0014	108	249
Sunday	June	11	20	2	0	0	1	27.06	31.06	69	12.998	84	195
Sunday	June	11	21	2	0	0	1	26.24	30.305	73	11.0014	54	111
Sunday	June	11	22	2	0	0	1	26.24	29.545	78	15.0013	36	94
Sunday	June	11	23	2	0	0	1	25.42	29.545	78	8.9981	25	61
Monday	June	11	0	2	0	1	1	25.42	29.545	78	8.9981	11	18
Monday	June	11	1	2	0	1	1	24.6	28.03	83	8.9981	9	5
Monday	June	11	2	2	0	1	1	23.78	27.275	88	7.0015	4	4
Monday	June	11	3	2	0	1	1	23.78	27.275	88	0	2	3
Monday	June	11	4	2	0	1	1	22.96	26.515	94	7.0015	4	4
Monday	June	11	5	2	0	1	1	22.96	26.515	88	6.0032	7	24
Monday	June	11	6	2	0	1	1	23.78	27.275	88	0	11	101
Monday	June	11	7	2	0	1	1	25.42	29.545	78	7.0015	18	281
Monday	June	11	8	2	0	1	1	26.24	30.305	73	6.0032	28	410
Monday	June	11	9	2	0	1	1	28.7	32.575	58	11.0014	26	162
Monday	June	11	10	2	0	1	1	29.52	33.335	51	15.0013	31	64
Monday	June	11	11	2	0	1	1	30.34	33.335	42	8.9981	39	72
Monday	June	11	12	2	0	1	1	31.16	33.335	37	11.0014	25	128
Monday	June	11	13	2	0	1	1	31.98	34.09	35	0	28	152
Monday	June	11	14	2	0	1	1	31.98	34.09	31	8.9981	46	99
Monday	June	11	15	2	0	1	1	32.8	34.85	29	12.998	38	127
Monday	June	11	16	2	0	1	1	31.16	33.335	33	8.9981	34	233
Monday	June	11	17	2	0	1	1	31.98	34.09	33	19.0012	63	516
Monday	June	11	18	2	0	1	1	31.16	33.335	31	8.9981	56	500
Monday	June	11	19	2	0	1	1	29.52	33.335	54	12.998	64	343
Monday	June	11	20	2	0	1	1	27.88	31.82	61	8.9981	59	277
Monday	June	11	21	2	0	1	1	27.06	31.06	57	6.0032	29	160
Monday	June	11	22	2	0	1	1	27.06	31.06	61	6.0032	36	137
Monday	June	11	23	2	0	1	1	26.24	30.305	69	6.0032	5	55
Tuesday	June	11	0	2	0	1	1	26.24	30.305	65	6.0032	5	15
Tuesday	June	11	1	2	0	1	1	25.42	30.305	69	8.9981	2	2
Tuesday	June	11	2	2	0	1	1	24.6	29.545	73	6.0032	3	2
Tuesday	June	11	3	2	0	1	1	24.6	29.545	73	6.0032	1	1
Tuesday	June	11	4	2	0	1	1	23.78	27.275	83	8.9981	2	3
Tuesday	June	11	5	2	0	1	1	23.78	27.275	88	11.0014	2	30
Tuesday	June	11	6	2	0	1	1	24.6	28.79	78	8.9981	10	116
Tuesday	June	11	7	2	0	1	2	26.24	30.305	69	12.998	23	311
Tuesday	June	11	8	2	0	1	2	27.88	31.82	61	8.9981	45	432
Tuesday	June	11	9	2	0	1	2	29.52	33.335	58	15.0013	27	190
Tuesday	June	11	10	2	0	1	2	31.16	34.09	48	12.998	37	86
Tuesday	June	11	11	2	0	1	2	31.16	34.85	52	16.9979	38	113
Tuesday	June	11	12	2	0	1	2	32.8	36.365	46	19.0012	42	141
Tuesday	June	11	13	2	0	1	2	32.8	36.365	43	16.9979	55	141
Tuesday	June	11	14	2	0	1	2	32.8	36.365	43	19.0012	34	112
Tuesday	June	11	15	2	0	1	2	33.62	37.12	41	22.0028	56	127
Tuesday	June	11	16	2	0	1	1	32.8	35.605	38	15.0013	55	253
Tuesday	June	11	17	2	0	1	1	32.8	36.365	43	16.9979	64	475
Tuesday	June	11	18	2	0	1	1	31.98	34.85	46	19.0012	72	479
Tuesday	June	11	19	2	0	1	1	31.16	34.09	48	16.9979	69	355
Tuesday	June	11	20	2	0	1	1	30.34	34.09	56	8.9981	45	301
Tuesday	June	11	21	2	0	1	1	29.52	34.09	70	8.9981	31	187
Tuesday	June	11	22	2	0	1	1	28.7	32.575	65	8.9981	27	126
Tuesday	June	11	23	2	0	1	1	27.88	31.82	79	7.0015	18	72
Wednesday	June	11	0	2	0	1	1	27.06	29.545	89	8.9981	12	29
Wednesday	June	11	1	2	0	1	1	27.06	30.305	78	0	3	20
Wednesday	June	11	2	2	0	1	1	26.24	28.79	89	6.0032	0	7
Wednesday	June	11	3	2	0	1	1	26.24	28.79	89	6.0032	2	1
Wednesday	June	11	4	2	0	1	1	25.42	28.79	83	0	0	6
Wednesday	June	11	5	2	0	1	1	25.42	28.03	88	0	0	21
Wednesday	June	11	6	2	0	1	1	26.24	28.79	89	8.9981	13	103
Wednesday	June	11	7	2	0	1	1	27.06	31.06	74	7.0015	24	329
Wednesday	June	11	8	2	0	1	1	31.16	35.605	58	11.0014	46	435
Wednesday	June	11	9	2	0	1	1	31.16	35.605	58	11.0014	34	168
Wednesday	June	11	10	2	0	1	1	33.62	37.12	43	15.0013	27	63
Wednesday	June	11	11	2	0	1	1	34.44	37.88	41	12.998	28	106
Wednesday	June	11	12	2	0	1	1	36.08	40.91	42	8.9981	15	134
Wednesday	June	11	13	2	0	1	1	36.9	42.425	42	0	20	116
Wednesday	June	11	14	2	0	1	1	37.72	43.94	40	16.9979	44	111
Wednesday	June	11	15	2	0	1	1	37.72	43.94	40	11.0014	28	100
Wednesday	June	11	16	2	0	1	1	37.72	43.94	40	15.0013	34	199
Wednesday	June	11	17	2	0	1	1	37.72	42.425	35	15.0013	80	426
Wednesday	June	11	18	2	0	1	1	36.9	40.91	37	15.0013	61	398
Wednesday	June	11	19	2	0	1	1	33.62	40.15	59	8.9981	61	323
Wednesday	June	11	20	2	0	1	1	32.8	39.395	63	8.9981	55	225
Wednesday	June	11	21	2	0	1	1	32.8	40.15	66	8.9981	34	168
Wednesday	June	11	22	2	0	1	1	31.16	37.12	75	11.0014	37	139
Wednesday	June	11	23	2	0	1	1	31.16	37.12	75	12.998	18	98
Thursday	June	11	0	2	0	1	2	30.34	35.605	79	8.9981	7	40
Thursday	June	11	1	2	0	1	1	30.34	35.605	79	7.0015	3	13
Thursday	June	11	2	2	0	1	2	29.52	35.605	84	11.0014	0	6
Thursday	June	11	3	2	0	1	2	29.52	35.605	84	7.0015	0	2
Thursday	June	11	4	2	0	1	2	29.52	34.85	79	6.0032	2	4
Thursday	June	11	5	2	0	1	2	28.7	33.335	84	0	1	19
Thursday	June	11	6	2	0	1	2	29.52	35.605	84	6.0032	13	105
Thursday	June	11	7	2	0	1	2	29.52	34.85	79	8.9981	31	283
Thursday	June	11	8	2	0	1	2	31.16	36.365	70	7.0015	32	400
Thursday	June	11	9	2	0	1	1	34.44	39.395	49	0	20	148
Thursday	June	11	10	2	0	1	1	35.26	40.91	50	19.0012	20	74
Thursday	June	11	11	2	0	1	1	36.9	42.425	42	15.0013	36	82
Thursday	June	11	12	2	0	1	1	37.72	42.425	35	12.998	40	100
Thursday	June	11	13	2	0	1	1	36.9	40.91	37	6.0032	18	118
Thursday	June	11	14	2	0	1	1	37.72	43.94	40	12.998	25	93
Thursday	June	11	15	2	0	1	1	38.54	41.665	31	11.0014	18	86
Thursday	June	11	16	2	0	1	1	37.72	41.665	33	8.9981	30	170
Thursday	June	11	17	2	0	1	1	36.9	40.91	37	16.9979	54	355
Thursday	June	11	18	2	0	1	1	36.08	40.15	39	19.0012	52	414
Thursday	June	11	19	2	0	1	2	34.44	37.12	39	22.0028	55	271
Thursday	June	11	20	2	0	1	2	32.8	36.365	43	12.998	40	214
Thursday	June	11	21	2	0	1	3	31.16	34.85	52	0	29	142
Thursday	June	11	22	2	0	1	2	30.34	34.09	58	11.0014	22	131
Thursday	June	11	23	2	0	1	2	30.34	34.85	57	11.0014	15	82
Friday	June	11	0	2	0	1	3	28.7	32.575	65	15.0013	8	61
Friday	June	11	1	2	0	1	3	28.7	32.575	65	15.0013	5	18
Friday	June	11	2	2	0	1	1	27.88	31.82	69	11.0014	6	7
Friday	June	11	3	2	0	1	1	27.88	31.82	69	11.0014	3	3
Friday	June	11	4	2	0	1	1	27.06	30.305	78	11.0014	0	4
Friday	June	11	5	2	0	1	1	27.06	30.305	78	11.0014	0	28
Friday	June	11	6	2	0	1	1	27.06	30.305	78	6.0032	10	94
Friday	June	11	7	2	0	1	1	29.52	34.09	66	7.0015	25	242
Friday	June	11	8	2	0	1	1	30.34	34.09	58	8.9981	29	423
Friday	June	11	9	2	0	1	1	31.16	34.85	55	0	37	176
Friday	June	11	10	2	0	1	1	31.98	35.605	52	0	23	88
Friday	June	11	11	2	0	1	1	33.62	37.88	46	0	46	107
Friday	June	11	12	2	0	1	1	34.44	37.88	44	8.9981	40	167
Friday	June	11	13	2	0	1	1	34.44	37.88	44	7.0015	40	149
Friday	June	11	14	2	0	1	1	35.26	38.635	39	0	44	121
Friday	June	11	15	2	0	1	1	34.44	37.88	44	7.0015	49	163
Friday	June	11	16	2	0	1	1	33.62	39.395	56	19.9995	46	239
Friday	June	11	17	2	0	1	1	33.62	38.635	52	15.0013	63	454
Friday	June	11	18	2	0	1	1	32.8	38.635	59	15.0013	96	367
Friday	June	11	19	2	0	1	1	31.98	37.12	59	12.998	61	245
Friday	June	11	20	2	0	1	1	31.16	35.605	62	7.0015	53	197
Friday	June	11	21	2	0	1	1	31.16	36.365	66	8.9981	55	163
Friday	June	11	22	2	0	1	1	29.52	34.85	74	16.9979	40	145
Friday	June	11	23	2	0	1	1	29.52	34.85	74	11.0014	36	110
Saturday	June	11	0	2	0	0	1	28.7	33.335	79	8.9981	28	89
Saturday	June	11	1	2	0	0	1	28.7	33.335	79	6.0032	10	67
Saturday	June	11	2	2	0	0	1	28.7	33.335	79	7.0015	10	50
Saturday	June	11	3	2	0	0	1	27.88	31.82	83	6.0032	10	18
Saturday	June	11	4	2	0	0	1	27.88	31.82	79	6.0032	4	9
Saturday	June	11	5	2	0	0	1	27.88	31.82	74	8.9981	4	12
Saturday	June	11	6	2	0	0	1	28.7	32.575	61	8.9981	9	31
Saturday	June	11	7	2	0	0	1	29.52	33.335	58	12.998	18	50
Saturday	June	11	8	2	0	0	1	30.34	34.09	58	12.998	32	111
Saturday	June	11	9	2	0	0	1	30.34	34.09	62	8.9981	59	171
Saturday	June	11	10	2	0	0	1	30.34	34.09	58	11.0014	91	173
Saturday	June	11	11	2	0	0	1	31.16	35.605	62	8.9981	110	215
Saturday	June	11	12	2	0	0	1	32.8	37.88	55	15.0013	112	235
Saturday	June	11	13	2	0	0	1	32.8	37.88	55	12.998	150	237
Saturday	June	11	14	2	0	0	1	33.62	38.635	49	7.0015	148	232
Saturday	June	11	15	2	0	0	1	33.62	38.635	49	7.0015	142	232
Saturday	June	11	16	2	0	0	2	32.8	36.365	46	12.998	169	225
Saturday	June	11	17	2	0	0	2	30.34	34.09	58	11.0014	147	190
Saturday	June	11	18	2	0	0	2	29.52	34.09	62	8.9981	131	155
Saturday	June	11	19	2	0	0	1	28.7	32.575	65	12.998	97	167
Saturday	June	11	20	2	0	0	1	27.88	31.82	74	16.9979	95	180
Saturday	June	11	21	2	0	0	1	27.06	31.06	74	15.0013	76	144
Saturday	June	11	22	2	0	0	1	27.06	30.305	78	15.0013	53	137
Saturday	June	11	23	2	0	0	1	27.06	31.06	74	7.0015	24	107
Sunday	June	11	0	2	0	0	1	27.06	30.305	78	15.0013	19	100
Sunday	June	11	1	2	0	0	1	26.24	28.79	83	7.0015	19	74
Sunday	June	11	2	2	0	0	1	26.24	28.79	89	16.9979	9	57
Sunday	June	11	3	2	0	0	1	26.24	28.79	89	19.0012	8	20
Sunday	June	11	4	2	0	0	1	25.42	28.03	88	11.0014	8	6
Sunday	June	11	5	2	0	0	1	25.42	28.03	88	15.0013	5	5
Sunday	June	11	6	2	0	0	1	25.42	28.03	88	7.0015	5	9
Sunday	June	11	7	2	0	0	1	26.24	29.545	78	7.0015	7	27
Sunday	June	11	8	2	0	0	1	28.7	33.335	74	0	28	64
Sunday	June	11	9	2	0	0	1	29.52	34.09	66	0	75	107
Sunday	June	11	10	2	0	0	1	31.16	35.605	58	6.0032	120	191
Sunday	June	11	11	2	0	0	1	31.98	36.365	55	7.0015	131	236
Sunday	June	11	12	2	0	0	1	33.62	37.88	46	0	176	244
Sunday	June	11	13	2	0	0	1	31.98	37.12	59	19.0012	109	264
Sunday	June	11	14	2	0	0	1	33.62	39.395	56	16.9979	96	219
Sunday	June	11	15	2	0	0	1	32.8	38.635	59	19.9995	142	218
Sunday	June	11	16	2	0	0	3	27.88	31.82	83	19.0012	115	235
Sunday	June	11	17	2	0	0	3	27.88	31.82	83	19.0012	94	158
Sunday	June	11	18	2	0	0	1	28.7	33.335	74	11.0014	69	187
Sunday	June	11	19	2	0	0	1	28.7	33.335	74	7.0015	67	156
Sunday	June	11	20	2	0	0	1	27.06	30.305	83	11.0014	62	144
Sunday	June	11	21	2	0	0	1	27.06	30.305	83	7.0015	39	101
Sunday	June	11	22	2	0	0	1	26.24	28.79	83	8.9981	31	97
Sunday	June	11	23	2	0	0	1	26.24	29.545	78	12.998	33	74
Monday	June	11	0	2	0	1	1	26.24	29.545	78	8.9981	8	20
Monday	June	11	1	2	0	1	1	26.24	30.305	73	15.0013	6	10
Monday	June	11	2	2	0	1	1	25.42	29.545	73	19.0012	2	8
Monday	June	11	3	2	0	1	1	24.6	30.305	60	32.9975	1	6
Monday	June	11	4	2	0	1	1	22.96	26.515	64	19.9995	1	3
Monday	June	11	5	2	0	1	1	22.14	25.76	64	26.0027	2	27
Monday	June	11	6	2	0	1	1	22.14	25.76	64	27.9993	7	98
Monday	June	11	7	2	0	1	1	22.96	26.515	56	23.9994	26	302
Monday	June	11	8	2	0	1	1	23.78	27.275	49	30.0026	44	432
Monday	June	11	9	2	0	1	1	25.42	31.06	46	23.9994	35	189
Monday	June	11	10	2	0	1	1	26.24	31.06	41	22.0028	38	80
Monday	June	11	11	2	0	1	1	27.06	31.06	41	19.9995	53	106
Monday	June	11	12	2	0	1	1	27.06	31.06	41	19.0012	35	161
Monday	June	11	13	2	0	1	1	28.7	31.82	37	0	53	174
Monday	June	11	14	2	0	1	1	28.7	31.82	34	16.9979	55	145
Monday	June	11	15	2	0	1	1	28.7	31.82	37	30.0026	58	127
Monday	June	11	16	2	0	1	1	28.7	31.82	37	27.9993	64	262
Monday	June	11	17	2	0	1	1	28.7	31.82	39	22.0028	72	529
Monday	June	11	18	2	0	1	1	28.7	31.82	37	23.9994	76	510
Monday	June	11	19	2	0	1	1	27.06	31.06	39	19.0012	75	348
Monday	June	11	20	2	0	1	1	26.24	31.06	44	16.9979	78	253
Monday	June	11	21	2	0	1	1	26.24	31.06	41	16.9979	40	178
Monday	June	11	22	2	0	1	1	25.42	31.06	46	15.0013	20	114
Monday	June	11	23	2	0	1	1	25.42	31.06	46	12.998	14	75
Tuesday	June	11	0	2	0	1	1	24.6	31.06	49	12.998	13	18
Tuesday	June	11	1	2	0	1	1	24.6	31.06	49	16.9979	3	10
Tuesday	June	11	2	2	0	1	1	24.6	31.06	49	19.0012	2	8
Tuesday	June	11	3	2	0	1	1	23.78	27.275	53	22.0028	1	1
Tuesday	June	11	4	2	0	1	1	22.14	25.76	60	16.9979	0	3
Tuesday	June	11	5	2	0	1	1	22.14	25.76	56	22.0028	3	23
Tuesday	June	11	6	2	0	1	1	22.14	25.76	56	19.9995	6	107
Tuesday	June	11	7	2	0	1	1	22.96	26.515	52	27.9993	19	346
Tuesday	June	11	8	2	0	1	1	23.78	27.275	49	26.0027	45	441
Tuesday	June	11	9	2	0	1	1	25.42	31.06	46	12.998	19	174
Tuesday	June	11	10	2	0	1	1	25.42	31.06	46	15.0013	33	97
Tuesday	June	11	11	2	0	1	1	26.24	31.06	41	19.0012	40	103
Tuesday	June	11	12	2	0	1	1	26.24	31.06	41	23.9994	30	139
Tuesday	June	11	13	2	0	1	1	26.24	31.06	44	15.0013	33	176
Tuesday	June	11	14	2	0	1	2	26.24	31.06	47	12.998	41	118
Tuesday	June	11	15	2	0	1	1	26.24	31.06	47	11.0014	42	136
Tuesday	June	11	16	2	0	1	1	27.88	31.82	41	12.998	51	279
Tuesday	June	11	17	2	0	1	3	26.24	31.06	50	19.0012	85	484
Tuesday	June	11	18	2	0	1	1	25.42	31.06	51	22.0028	65	473
Tuesday	June	11	19	2	0	1	1	26.24	31.06	50	23.9994	51	335
Tuesday	June	11	20	2	0	1	1	24.6	31.06	56	11.0014	60	237
Tuesday	June	11	21	2	0	1	1	24.6	31.06	56	19.9995	37	206
Tuesday	June	11	22	2	0	1	1	23.78	27.275	60	15.0013	29	159
Tuesday	June	11	23	2	0	1	1	22.96	26.515	68	15.0013	19	91
Wednesday	June	11	0	2	0	1	1	22.96	26.515	64	23.9994	8	44
Wednesday	June	11	1	2	0	1	1	22.14	25.76	64	19.0012	0	14
Wednesday	June	11	2	2	0	1	1	21.32	25	63	15.0013	0	9
Wednesday	June	11	3	2	0	1	1	20.5	24.24	68	16.9979	0	1
Wednesday	June	11	4	2	0	1	1	20.5	24.24	63	19.0012	0	4
Wednesday	June	11	5	2	0	1	1	19.68	23.485	67	19.0012	1	20
Wednesday	June	11	6	2	0	1	1	20.5	24.24	63	16.9979	11	110
Wednesday	June	11	7	2	0	1	1	22.14	25.76	60	8.9981	22	348
Wednesday	June	11	8	2	0	1	1	23.78	27.275	53	8.9981	53	445
